MacroPlot Name,Date,Index,Transect,Subbelt,Status,SizeCl,AgeCl,Count,Height,SubFrac,Comment,UV1,UV2,UV3,NumTran,NumSubbelt,TranLen,TranWid,Area,FieldTeam,EntryTeam,UV1Desc,UV2Desc,UV3Desc,SaComment,Species Symbol,Visited,
DENA-HZF-C-15,7/15/2021 3:49:50 PM,-2147483632,1,1,D,2.5,,1,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HZF-C-15,7/15/2021 3:49:50 PM,-2147483631,1,4,D,2.5,,2,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HZF-C-15,7/15/2021 3:49:50 PM,-2147483630,1,1,D,7.5,,2,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HZF-C-15,7/15/2021 3:49:50 PM,-2147483629,1,3,D,7.5,,1,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HZF-C-15,7/15/2021 3:49:50 PM,-2147483628,1,4,D,7.5,,2,,1,,,201,,,,,,,,,,,,,PIGL,,
B664-91-479,7/18/2005 10:39:17 AM,,,,,,,,,,,,,,1,,30,1,30,,,,,,,,True,
B664-91-479,7/18/2005 10:39:17 AM,1,2,1,L,,X,0,,1,,,, ShrubDensity,,,,,,,,,,,,UNKN_100,,
B664-91-479,7/18/2005 10:39:17 AM,2,1,1,D,7.5,X,7,,1,,,, TreeBelt,,,,,,,,,,,,PIMA,,
B664-91-479,7/18/2005 10:39:17 AM,3,1,1,D,2.5,X,4,,1,,,, TreeBelt,,,,,,,,,,,,PIMA,,
B664-91-479,7/18/2005 10:39:17 AM,4,1,1,D,12.5,X,1,,1,,,, TreeBelt,,,,,,,,,,,,PIMA,,
B664-91-479,7/18/2005 10:39:17 AM,5,1,1,L,2.5,X,3,,1,,,, TreeBelt,,,,,,,,,,,,PIMA,,
A391-90-57,7/6/2005 11:35:18 AM,,,,,,,,,,,,,,1,,30,1,30,,,,,,,,True,
A391-90-57,7/6/2005 11:35:18 AM,1,2,1,L,,X,1,2,1,,0,0,1 ShrubDensity,,,,,,,,,,,,SAAR3,,
A391-90-57,7/6/2005 11:35:18 AM,2,2,1,L,,X,1,4,1,,0,1,0 ShrubDensity,,,,,,,,,,,,SAAR3,,
A391-90-57,7/6/2005 11:35:18 AM,3,2,1,L,,X,2,0.75,1,,0,1,1 ShrubDensity,,,,,,,,,,,,SAPU15,,
A391-90-57,7/6/2005 11:35:18 AM,4,2,1,L,,X,10,2,1,,0,3,7 ShrubDensity,,,,,,,,,,,,SAPU15,,
A391-90-57,7/6/2005 11:35:18 AM,5,1,1,L,7.5,X,4,,1,,,, TreeBelt,,,,,,,,,,,,PIMA,,
A391-90-57,7/6/2005 11:35:18 AM,6,1,1,L,2.5,X,13,,1,,,, TreeBelt,,,,,,,,,,,,PIMA,,
A391-90-57,7/6/2005 11:35:18 AM,7,1,1,D,7.5,X,1,,1,,,, TreeBelt,,,,,,,,,,,,LALA,,
A391-90-57,7/6/2005 11:35:18 AM,8,1,1,D,2.5,X,12,,1,,,, TreeBelt,,,,,,,,,,,,LALA,,
A391-90-57,7/6/2005 11:35:18 AM,9,1,1,L,2.5,X,2,,1,,,, TreeBelt,,,,,,,,,,,,PIGL,,
A391-90-57,7/18/2006 11:25:18 AM,,,,,,,,,,,,,,1,,30,1,30,,,,,,,,True,
A391-90-57,7/18/2006 11:25:18 AM,1,1,1,D,2.5,X,13,,1,,,, TreeBelt,,,,,,,,,,,,PIMA,,
A391-90-57,7/18/2006 11:25:18 AM,2,1,1,D,7.5,X,8,,1,,,, TreeBelt,,,,,,,,,,,,PIMA,,
A391-90-57,7/18/2006 11:25:18 AM,3,1,1,L,12.5,X,2,,1,,,, TreeBelt,,,,,,,,,,,,PIMA,,
A391-90-57,7/18/2006 11:25:18 AM,4,2,1,X,X,X,0,,1,,,,,,,,,,,,,,,,UNKN_100,,
A391-90-57,7/27/2011 9:37:28 AM,,,,,,,,,,,,,,1,0,30,1,30,,,,,,,,True,
A391-90-57,7/27/2011 9:37:28 AM,-2147483648,1,,D,2.5,,9,,1,,,FIRE,,,,,,,,,,,,,PIMA,,
A391-90-57,7/27/2011 9:37:28 AM,-2147483646,1,,D,2.5,,7,,1,,,FIRE,,,,,,,,,,,,,PIMA,,
A391-90-57,7/27/2011 9:37:28 AM,-2147483645,1,,D,2.5,,3,,1,,,FIRE,,,,,,,,,,,,,PIMA,,
A391-90-57,7/27/2011 9:37:28 AM,-2147483644,2,,L,,,59,0.25,1,,59,,,,,,,,,,,,,,SAPS,,
A391-90-57,7/27/2011 9:37:28 AM,-2147483643,2,,L,,,23,2,1,,23,,,,,,,,,,,,,,SAPS,,
A391-90-57,7/27/2011 9:37:28 AM,-2147483642,2,,L,,,2,2,1,,2,,,,,,,,,,,,,,SAAR3,,
A391-90-57,7/27/2011 9:37:28 AM,-2147483641,2,,L,,,10,0.75,1,,10,,,,,,,,,,,,,,SAAR3,,
A391-90-57,7/27/2011 9:37:28 AM,-2147483640,2,,L,,,1,2,1,,1,,,,,,,,,,,,,,SAPS,,
A391-90-57,7/27/2011 9:37:28 AM,-2147483639,2,,L,,,8,0.25,1,,8,,,,,,,,,,,,,,SAAR3,,
A391-90-57,7/27/2011 9:37:28 AM,-2147483638,2,,L,,,1,0.75,1,,1,,,,,,,,,,,,,,SAGL,,
A417-02-1025,7/13/2005 12:16:56 PM,,,,,,,,,,,,,,1,,30,1,30,,,,,,,,True,
A417-02-1025,7/13/2005 12:16:56 PM,1,2,1,L,,X,0,,1,,,, ShrubDensity,,,,,,,,,,,,UNKN_100,,
A417-02-1025,7/13/2005 12:16:56 PM,2,1,1,D,7.5,X,1,,1,,,, TreeBelt,,,,,,,,,,,,PIMA,,
A417-02-1025,7/13/2005 12:16:56 PM,3,1,1,D,2.5,X,13,,1,,,, TreeBelt,,,,,,,,,,,,PIMA,,
DENA-A274-H2,7/18/2007 2:24:34 PM,,,,,,,,,,,,,,1,,30,1,30,,,,,,,,True,
DENA-A274-H2,7/18/2007 2:24:34 PM,-2147483648,1,,D,2.5,,5,,1,,,,,,,,,,,,,,,,PIMA,,
DENA-A274-H2,7/18/2007 2:24:34 PM,-2147483647,1,,D,7.5,,2,,1,,,,,,,,,,,,,,,,PIMA,,
DENA-A274-H2,7/18/2007 2:24:34 PM,-2147483646,1,,L,2.5,,1,,1,,,,,,,,,,,,,,,,PIGL,,
DENA-A274-H2,7/18/2007 2:24:34 PM,-2147483645,1,,D,7.5,,1,,1,,,,,,,,,,,,,,,,LALA,,
DENA-A274-H2,7/18/2007 2:24:34 PM,-2147483644,2,,L,X,,10,1.5,1,,,10 unbrowsed,,,,,,,,,,,,,BEPA,,
DENA-A274-H2,7/18/2007 2:24:34 PM,-2147483643,2,,L,X,,6,0.8,1,,,6 unbrowsed,,,,,,,,,,,,,BEPA,,
DENA-A274-H2,7/18/2007 2:24:34 PM,-2147483642,2,,L,X,,2,0.23,1,,,2 unbrowsed,,,,,,,,,,,,,BEPA,,
DENA-A274-H2,7/21/2016 12:57:05 PM,,,,,,,,,,,,,,1,0,30,1,30,Jennifer Barnes; Winter West; Jennifer Hrobak,J. Hrobak,Damage Codes   ,Plot Area (Square Meters),Individual Stem Counts (Shrubs),,,True,
DENA-A274-H2,7/21/2016 12:57:05 PM,-2147483648,1,,L,2.5,,2,,1,,,30,,,,,,,,,,,,,PIMA,,
DENA-A274-H2,7/21/2016 12:57:05 PM,-2147483647,1,,D,2.5,,2,,1,,FIRE,30,,,,,,,,,,,,,PIMA,,
DENA-A274-H2,7/21/2016 12:57:05 PM,-2147483646,1,,L,2.5,,4,,1,,Defoliator,30,,,,,,,,,,,,,BEPA,,
DENA-A274-H2,7/21/2016 12:57:05 PM,-2147483645,1,,D,2.5,,2,,1,,,30,,,,,,,,,,,,,BEPA,,
DENA-A288-O8,7/17/2007 8:47:28 AM,,,,,,,,,,,,,,1,0,30,1,30,,,,,,,,True,
DENA-A288-O8,7/17/2007 8:47:28 AM,-2147483648,1,,D,2.5,,5,,1,,,,,,,,,,,,,,,,PIMA,,
DENA-A288-O8,7/17/2007 8:47:28 AM,-2147483647,1,,D,7.5,,1,,1,,,,,,,,,,,,,,,,PIMA,,
DENA-A288-O8,7/17/2007 8:47:28 AM,-2147483646,2,,X,X,,0,,1,no moose browse species in plot.,,,,,,,,,,,,,,,UNKN_100,,
DENA-HQ-TX-21,6/21/2021 5:39:23 PM,,,,,,,,,,,,,,1,0,0,0,50,J Barnes; K Gates; R Nessle; M Neuseer; J OConnor,J OConnor,Damage Codes,Plot Area (Square Meters),Individual Stem Counts (Shrubs),,,True,
DENA-HQ-TX-21,6/21/2021 5:39:23 PM,-2147483648,1,,L,2.5,,7,,1,,,50,,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-21,6/21/2021 5:39:23 PM,-2147483647,1,,L,7.5,,2,,1,,,50,,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-21,6/21/2021 5:39:23 PM,-2147483646,1,,L,19,,1,,1,,,50,,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-21,6/21/2021 5:39:23 PM,-2147483645,1,,L,2.5,,2,,1,,,50,,,,,,,,,,,,,POTR5,,
DENA-HQ-TX-21,6/21/2021 5:39:23 PM,-2147483644,1,,L,19,,1,,1,,,50,,,,,,,,,,,,,POTR5,,
DENA-HQ-TX-21,6/21/2021 5:39:23 PM,-2147483643,1,,D,19,,1,,1,,,50,,,,,,,,,,,,,POTR5,,
DENA-HQ-TX-21,6/21/2021 5:39:23 PM,-2147483642,1,,L,2.5,,18,,1,,,50,,,,,,,,,,,,,POBA2,,
DENA-HQ-TX-21,6/21/2021 5:39:23 PM,-2147483641,1,,L,7.5,,3,,1,,,50,,,,,,,,,,,,,POBA2,,
DENA-HQ-TX-21,6/21/2021 5:39:23 PM,-2147483640,1,,D,2.5,,8,,1,,,50,,,,,,,,,,,,,POBA2,,
DENA-A288-O6,7/17/2007 3:01:22 PM,,,,,,,,,,,,,,1,0,30,1,30,,,,,,,,True,
DENA-A288-O6,7/17/2007 3:01:22 PM,-2147483648,1,,D,7.5,,1,,1,,,,,,,,,,,,,,,,PIMA,,
DENA-A288-O6,7/17/2007 3:01:22 PM,-2147483647,2,,X,X,,0,,1,no moose browse species found,,,,,,,,,,,,,,,UNKN_100,,
DENA-HZF-C-09,7/24/2009 5:40:11 PM,,,,,,,,,,,,,,1,0,0,0,201,J Mitchell; M Llanes; C Campanelli; H Bradshaw; B McCreary,J OConnor,Damage Codes,Plot Area (Square Meters),Individual Stem Counts (Shrubs),,,True,
DENA-HZF-C-09,7/24/2009 5:40:11 PM,-2147483648,1,,L,2.5,,72,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HZF-C-09,7/24/2009 5:40:11 PM,-2147483647,1,,L,7.5,,37,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HZF-C-09,7/24/2009 5:40:11 PM,-2147483646,1,,L,19,,1,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HZF-C-09,7/24/2009 5:40:11 PM,-2147483645,1,,D,2.5,,6,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HZF-C-09,8/12/2021 3:36:50 PM,,,,,,,,,,,,,,1,4,0,0,201,J. O'Connor; R. Nessle,J. Hrobak,Damage Codes   ,Plot Area (Square Meters),Individual Stem Counts (Shrubs),,,True,
DENA-HZF-C-09,8/12/2021 3:36:50 PM,-2147483648,1,1,L,2.5,,26,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HZF-C-09,8/12/2021 3:36:50 PM,-2147483647,1,2,L,2.5,,19,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HZF-C-09,8/12/2021 3:36:50 PM,-2147483646,1,3,L,2.5,,9,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HZF-C-09,8/12/2021 3:36:50 PM,-2147483645,1,4,L,2.5,,15,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HZF-C-09,8/12/2021 3:36:50 PM,-2147483644,1,1,L,7.5,,9,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HZF-C-09,8/12/2021 3:36:50 PM,-2147483643,1,2,L,7.5,,14,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HZF-C-09,8/12/2021 3:36:50 PM,-2147483642,1,3,L,7.5,,7,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HZF-C-09,8/12/2021 3:36:50 PM,-2147483641,1,4,L,7.5,,10,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HZF-C-09,8/12/2021 3:36:50 PM,-2147483640,1,1,L,12.5,,1,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HZF-C-09,8/12/2021 3:36:50 PM,-2147483639,1,1,D,2.5,,1,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HZF-C-09,8/12/2021 3:36:50 PM,-2147483638,1,4,D,2.5,,2,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HZF-C-09,8/12/2021 3:36:50 PM,-2147483637,1,4,D,19,,1,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-TLS-28,8/30/2022 5:56:37 PM,,,,,,,,,,,,,,1,4,0,0,201,M. Behrens; T. Schaub; K. Gates,M. Behrens,Damage Codes,Plot Area (Square meters) ,Individual Stem Counts (Shrubs) ,,,True,
DENA-TLS-28,8/30/2022 5:56:37 PM,-2147483648,1,2,L,7.5,,2,,1,,,201,,,,,,,,,,,,,PIMA,,
DENA-TLS-28,8/30/2022 5:56:37 PM,-2147483647,1,1,L,12.5,,2,,1,,,201,,,,,,,,,,,,,PIMA,,
DENA-TLS-28,8/30/2022 5:56:37 PM,-2147483646,1,4,L,2.5,,7,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-TLS-28,8/30/2022 5:56:37 PM,-2147483645,1,4,D,2.5,,2,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-TLS-28,8/30/2022 5:56:37 PM,-2147483644,1,1,L,2.5,,7,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-TLS-28,8/30/2022 5:56:37 PM,-2147483643,1,1,D,2.5,,1,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-TLS-28,8/30/2022 5:56:37 PM,-2147483642,1,2,L,2.5,,12,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-TLS-28,8/30/2022 5:56:37 PM,-2147483641,1,2,D,2.5,,1,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-TLS-28,8/30/2022 5:56:37 PM,-2147483640,1,3,L,2.5,,1,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-TLS-28,8/30/2022 5:56:37 PM,-2147483639,1,3,D,2.5,,2,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-TLS-28,8/30/2022 5:56:37 PM,-2147483638,1,4,L,7.5,,6,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-TLS-28,8/30/2022 5:56:37 PM,-2147483637,1,1,L,7.5,,6,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-TLS-28,8/30/2022 5:56:37 PM,-2147483636,1,2,L,7.5,,9,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-TLS-28,8/30/2022 5:56:37 PM,-2147483635,1,3,L,7.5,,4,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-TLS-28,8/30/2022 5:56:37 PM,-2147483634,1,4,L,12.5,,1,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-TLS-28,8/30/2022 5:56:37 PM,-2147483633,1,2,L,12.5,,1,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-TLS-28,8/30/2022 5:56:37 PM,-2147483632,1,3,L,12.5,,2,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-TLS-24,6/23/2022 6:49:20 PM,,,,,,,,,,,,,,1,4,0,0,201,J. Barnes; T. Schaub; M. Behrens,T. Schaub,Damage Codes,Plot Area (Square meters),Individual Stem Counts (Shrubs),,,True,
DENA-TLS-24,6/23/2022 6:49:20 PM,-2147483648,1,4,L,2.5,,3,,1,,,201,,,,,,,,,,,,,PIMA,,
DENA-TLS-24,6/23/2022 6:49:20 PM,-2147483647,1,4,D,2.5,,2,,1,,,201,,,,,,,,,,,,,PIMA,,
DENA-TLS-24,6/23/2022 6:49:20 PM,-2147483646,1,4,L,2.5,,3,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-TLS-24,6/23/2022 6:49:20 PM,-2147483645,1,4,D,2.5,,1,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-TLS-24,6/23/2022 6:49:20 PM,-2147483644,1,1,L,2.5,,3,,1,,,201,,,,,,,,,,,,,PIMA,,
DENA-TLS-24,6/23/2022 6:49:20 PM,-2147483643,1,1,D,2.5,,2,,1,,,201,,,,,,,,,,,,,PIMA,,
DENA-TLS-24,6/23/2022 6:49:20 PM,-2147483642,1,1,D,2.5,,3,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-TLS-24,6/23/2022 6:49:20 PM,-2147483641,1,1,L,2.5,,17,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-TLS-24,6/23/2022 6:49:20 PM,-2147483640,1,2,L,2.5,,4,,1,,,201,,,,,,,,,,,,,PIMA,,
DENA-TLS-24,6/23/2022 6:49:20 PM,-2147483639,1,2,L,2.5,,10,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-TLS-24,6/23/2022 6:49:20 PM,-2147483638,1,2,D,2.5,,2,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-TLS-24,6/23/2022 6:49:20 PM,-2147483637,1,3,L,2.5,,1,,1,,,201,,,,,,,,,,,,,PIMA,,
DENA-TLS-24,6/23/2022 6:49:20 PM,-2147483636,1,3,D,2.5,,3,,1,,,201,,,,,,,,,,,,,PIMA,,
DENA-TLS-24,6/23/2022 6:49:20 PM,-2147483635,1,3,L,2.5,,2,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-TLS-24,6/23/2022 6:49:20 PM,-2147483634,1,3,D,2.5,,1,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-TLS-24,6/23/2022 6:49:20 PM,-2147483633,1,4,D,7.5,,2,,1,,,201,,,,,,,,,,,,,PIMA,,
DENA-TLS-24,6/23/2022 6:49:20 PM,-2147483632,1,4,L,7.5,,5,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-TLS-24,6/23/2022 6:49:20 PM,-2147483631,1,1,L,7.5,,5,,1,,,201,,,,,,,,,,,,,PIMA,,
DENA-TLS-24,6/23/2022 6:49:20 PM,-2147483630,1,1,D,7.5,,1,,1,,,201,,,,,,,,,,,,,PIMA,,
DENA-TLS-24,6/23/2022 6:49:20 PM,-2147483629,1,1,L,7.5,,5,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-TLS-24,6/23/2022 6:49:20 PM,-2147483628,1,2,L,7.5,,6,,1,,,201,,,,,,,,,,,,,PIMA,,
DENA-TLS-24,6/23/2022 6:49:20 PM,-2147483627,1,2,L,7.5,,5,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-TLS-24,6/23/2022 6:49:20 PM,-2147483626,1,3,L,7.5,,2,,1,,,201,,,,,,,,,,,,,PIMA,,
DENA-TLS-24,6/23/2022 6:49:20 PM,-2147483625,1,3,L,7.5,,6,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-TLS-24,6/23/2022 6:49:20 PM,-2147483624,1,4,L,12.5,,2,,1,,,201,,,,,,,,,,,,,PIMA,,
DENA-TLS-24,6/23/2022 6:49:20 PM,-2147483623,1,4,D,12.5,,1,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-TLS-24,6/23/2022 6:49:20 PM,-2147483622,1,1,L,12.5,,3,,1,,,201,,,,,,,,,,,,,PIMA,,
DENA-TLS-24,6/23/2022 6:49:20 PM,-2147483621,1,1,D,12.5,,1,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-TLS-24,6/23/2022 6:49:20 PM,-2147483620,1,2,L,12.5,,3,,1,,,201,,,,,,,,,,,,,PIMA,,
DENA-TLS-24,6/23/2022 6:49:20 PM,-2147483619,1,3,L,12.5,,2,,1,,,201,,,,,,,,,,,,,PIMA,,
DENA-TLS-24,6/23/2022 6:49:20 PM,-2147483618,1,3,D,12.5,,1,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-A303-A11,7/14/2007 11:40:32 AM,,,,,,,,,,,,,,1,,30,1,30,,,,,,,,True,
DENA-A303-A11,7/14/2007 11:40:32 AM,-2147483648,2,,X,X,,0,,1,preferred species did not occur in this belt transect,,,,,,,,,,,,,,,UNKN_100,,
DENA-A303-A11,7/14/2007 11:40:32 AM,-2147483647,1,,D,2.5,,7,,1,,,,,,,,,,,,,,,,PIMA,,
DENA-A303-A11,7/14/2007 11:40:32 AM,-2147483646,1,,D,7.5,,3,,1,,,,,,,,,,,,,,,,PIMA,,
DENA-HZF-Z3-07,7/23/2009 3:54:00 PM,,,,,,,,,,,,,,1,0,0,0,201,J Mitchell; C Campanelli; R Wilson; M Llanes,J OConnor,Damage Codes,Plot Area (Square Meters),Individual Stem Counts (Shrubs),,,True,
DENA-HZF-Z3-07,7/23/2009 3:54:00 PM,-2147483648,1,,L,7.5,,5,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-07,7/23/2009 3:54:00 PM,-2147483647,1,,L,12.5,,2,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-07,7/23/2009 3:54:00 PM,-2147483646,1,,L,35,,4,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-07,7/23/2009 3:54:00 PM,-2147483645,1,,L,7.5,,5,,1,,,201,,,,,,,,,,,,,POTR5,,
DENA-HZF-Z3-07,7/23/2009 3:54:00 PM,-2147483644,1,,L,12.5,,4,,1,,,201,,,,,,,,,,,,,POTR5,,
DENA-HZF-Z3-07,7/23/2009 3:54:00 PM,-2147483643,1,,L,19,,4,,1,,,201,,,,,,,,,,,,,POTR5,,
DENA-HZF-Z3-07,8/12/2021 7:22:58 PM,,,,,,,,,,,,,,1,4,0,0,201,J OConnor; R Nessle,J OConnor,Damage Codes,Plot Area (Square Meters),Individual Stem Counts (Shrubs),,,True,
DENA-HZF-Z3-07,8/12/2021 7:22:58 PM,-2147483648,1,1,L,2.5,,2,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-07,8/12/2021 7:22:58 PM,-2147483647,1,2,L,2.5,,5,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-07,8/12/2021 7:22:58 PM,-2147483646,1,3,L,2.5,,1,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-07,8/12/2021 7:22:58 PM,-2147483645,1,4,L,2.5,,1,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-07,8/12/2021 7:22:58 PM,-2147483644,1,1,L,7.5,,2,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-07,8/12/2021 7:22:58 PM,-2147483643,1,2,L,7.5,,3,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-07,8/12/2021 7:22:58 PM,-2147483642,1,3,L,7.5,,1,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-07,8/12/2021 7:22:58 PM,-2147483641,1,4,L,7.5,,2,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-07,8/12/2021 7:22:58 PM,-2147483640,1,4,L,12.5,,1,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-07,8/12/2021 7:22:58 PM,-2147483639,1,1,L,35,,1,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-07,8/12/2021 7:22:58 PM,-2147483638,1,2,D,2.5,,1,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-07,8/12/2021 7:22:58 PM,-2147483637,1,4,D,35,,1,,1,,,201,,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-07,8/12/2021 7:22:58 PM,-2147483636,1,1,L,2.5,,3,,1,,,201,,,,,,,,,,,,,POTR5,,
DENA-HZF-Z3-07,8/12/2021 7:22:58 PM,-2147483635,1,3,L,2.5,,2,,1,,,201,,,,,,,,,,,,,POTR5,,
DENA-HZF-Z3-07,8/12/2021 7:22:58 PM,-2147483634,1,4,L,2.5,,1,,1,,,201,,,,,,,,,,,,,POTR5,,
DENA-HZF-Z3-07,8/12/2021 7:22:58 PM,-2147483633,1,1,L,7.5,,1,,1,,,201,,,,,,,,,,,,,POTR5,,
DENA-HZF-Z3-07,8/12/2021 7:22:58 PM,-2147483632,1,3,L,7.5,,1,,1,,,201,,,,,,,,,,,,,POTR5,,
DENA-HZF-Z3-07,8/12/2021 7:22:58 PM,-2147483631,1,1,L,12.5,,8,,1,,,201,,,,,,,,,,,,,POTR5,,
DENA-HZF-Z3-07,8/12/2021 7:22:58 PM,-2147483630,1,2,L,12.5,,6,,1,,,201,,,,,,,,,,,,,POTR5,,
DENA-HZF-Z3-07,8/12/2021 7:22:58 PM,-2147483629,1,3,L,12.5,,5,,1,,,201,,,,,,,,,,,,,POTR5,,
DENA-HZF-Z3-07,8/12/2021 7:22:58 PM,-2147483628,1,4,L,12.5,,1,,1,,,201,,,,,,,,,,,,,POTR5,,
DENA-HZF-Z3-07,8/12/2021 7:22:58 PM,-2147483627,1,1,L,19,,1,,1,,,201,,,,,,,,,,,,,POTR5,,
DENA-HZF-Z3-07,8/12/2021 7:22:58 PM,-2147483626,1,2,L,19,,2,,1,,,201,,,,,,,,,,,,,POTR5,,
DENA-HZF-Z3-07,8/12/2021 7:22:58 PM,-2147483625,1,3,L,19,,4,,1,,,201,,,,,,,,,,,,,POTR5,,
DENA-HZF-Z3-07,8/12/2021 7:22:58 PM,-2147483624,1,1,D,7.5,,2,,1,,,201,,,,,,,,,,,,,POTR5,,
DENA-A303-A5,7/12/2007 8:58:09 AM,,,,,,,,,,,,,,1,,30,1,30,,,,,,,,True,
DENA-A303-A5,7/12/2007 8:58:09 AM,-2147483648,2,,L,X,,4,1.5,1,,3 unbrowsed,1 browsed,,,,,,,,,,,,,BEPA,,
DENA-A303-A5,7/12/2007 8:58:09 AM,-2147483647,1,,D,2.5,,3,,1,,,,,,,,,,,,,,,,PIMA,,
DENA-A303-A5,7/12/2007 8:58:09 AM,-2147483646,1,,D,7.5,,2,,1,,,,,,,,,,,,,,,,PIMA,,
DENA-A303-A5,7/12/2007 8:58:09 AM,-2147483645,1,,L,2.5,,2,,1,,,,,,,,,,,,,,,,BEPA,,
DENA-A303-A7,7/12/2007 10:00:47 AM,,,,,,,,,,,,,,1,,30,1,30,,,,,,,,True,
DENA-A303-A7,7/12/2007 10:00:47 AM,-2147483648,2,,L,X,,2,0.45,1,,2 unbrowsed,,,,,,,,,,,,,,ALNUS,,
DENA-A303-A7,7/12/2007 10:00:47 AM,-2147483647,2,,L,X,,1,0.23,1,,1 unbrowsed,,,,,,,,,,,,,,ALNUS,,
DENA-A303-A7,7/12/2007 10:00:47 AM,-2147483646,2,,L,X,,1,2.5,1,,,1 browsed,,,,,,,,,,,,,BEPA,,
DENA-A303-A7,7/12/2007 10:00:47 AM,-2147483645,1,,D,2.5,,2,,1,,,,,,,,,,,,,,,,PIMA,,
DENA-A303-A7,7/12/2007 10:00:47 AM,-2147483644,1,,D,7.5,,2,,1,,,,,,,,,,,,,,,,PIMA,,
DENA-A303-A7,7/12/2007 10:00:47 AM,-2147483643,1,,L,7.5,,2,,1,,,,,,,,,,,,,,,,BEPA,,
