MacroPlot Name,Date,Index,Transect,Point,Tape,Order,Height,CanopyLayer,Status,Comment,UV1,UV2,UV3,NumTran,TranLen,NumPtsTran,Offset,FieldTeam,EntryTeam,UV1Desc,UV2Desc,UV3Desc,SaComment,Species Symbol,Visited,
A391-90-47,7/6/2005 2:46:43 PM,37,1,15,7.5,4,,,L,,,, VegPoint,,,,,,,,,,,POJU70,,
A391-90-47,7/6/2005 2:46:43 PM,38,1,16,8,1,,,L,,,, VegPoint,,,,,,,,,,,EQSY,,
A391-90-47,7/6/2005 2:46:43 PM,39,1,16,8,2,,,L,,,, VegPoint,,,,,,,,,,,POJU70,,
A391-90-47,7/6/2005 2:46:43 PM,40,1,17,8.5,1,,,L,,,, VegPoint,,,,,,,,,,,CAREX,,
A391-90-47,7/6/2005 2:46:43 PM,41,1,17,8.5,2,,,X,,,, VegPoint,,,,,,,,,,,1HR,,
A391-90-47,7/6/2005 2:46:43 PM,42,1,18,9,1,,,L,,,, VegPoint,,,,,,,,,,,SABE2,,
A391-90-47,7/6/2005 2:46:43 PM,43,1,18,9,2,,,L,,,, VegPoint,,,,,,,,,,,POJU70,,
A391-90-47,7/6/2005 2:46:43 PM,44,1,19,9.5,1,,,L,,,, VegPoint,,,,,,,,,,,CAREX,,
A391-90-47,7/6/2005 2:46:43 PM,45,1,19,9.5,2,,,X,,,, VegPoint,,,,,,,,,,,LTR,,
A391-90-47,7/6/2005 2:46:43 PM,46,1,20,10,1,,,L,,,, VegPoint,,,,,,,,,,,SABE2,,
A391-90-47,7/6/2005 2:46:43 PM,47,1,20,10,2,,,L,,,, VegPoint,,,,,,,,,,,CAREX,,
A391-90-47,7/6/2005 2:46:43 PM,48,1,20,10,3,,,X,,,, VegPoint,,,,,,,,,,,LTR,,
A391-90-47,7/6/2005 2:46:43 PM,49,1,21,10.5,1,,,X,,,, VegPoint,,,,,,,,,,,POTEN,,
A391-90-47,7/6/2005 2:46:43 PM,50,1,21,10.5,2,,,X,,,, VegPoint,,,,,,,,,,,LTR,,
A391-90-47,7/6/2005 2:46:43 PM,51,1,22,11,1,,,X,,,, VegPoint,,,,,,,,,,,POTEN,,
A391-90-47,7/6/2005 2:46:43 PM,52,1,22,11,2,,,L,,,, VegPoint,,,,,,,,,,,CABI5,,
A391-90-47,7/6/2005 2:46:43 PM,53,1,22,11,3,,,L,,,, VegPoint,,,,,,,,,,,CLADO3,,
A391-90-47,7/6/2005 2:46:43 PM,54,1,23,11.5,1,,,X,,,, VegPoint,,,,,,,,,,,POTEN,,
A391-90-47,7/6/2005 2:46:43 PM,55,1,23,11.5,2,,,L,,,, VegPoint,,,,,,,,,,,CACA4,,
A391-90-47,7/6/2005 2:46:43 PM,56,1,24,12,1,,,L,,,, VegPoint,,,,,,,,,,,CACA4,,
A391-90-47,7/6/2005 2:46:43 PM,57,1,24,12,2,,,L,,,, VegPoint,,,,,,,,,,,COCA13,,
A391-90-47,7/6/2005 2:46:43 PM,58,1,24,12,3,,,L,,,, VegPoint,,,,,,,,,,,CEPU12,,
A391-90-47,7/6/2005 2:46:43 PM,59,1,25,12.5,1,,,L,,,, VegPoint,,,,,,,,,,,CACA4,,
A391-90-47,7/6/2005 2:46:43 PM,60,1,25,12.5,2,,,X,,,, VegPoint,,,,,,,,,,,LTR,,
A391-90-47,7/6/2005 2:46:43 PM,61,1,26,13,1,,,L,,,, VegPoint,,,,,,,,,,,PIGL,,
A391-90-47,7/6/2005 2:46:43 PM,62,1,26,13,2,,,X,,,, VegPoint,,,,,,,,,,,DUFF,,
A391-90-47,7/6/2005 2:46:43 PM,63,1,27,13.5,1,,,L,,,, VegPoint,,,,,,,,,,,CACA4,,
A391-90-47,7/6/2005 2:46:43 PM,64,1,27,13.5,2,,,L,,,, VegPoint,,,,,,,,,,,CAREX,,
A391-90-47,7/6/2005 2:46:43 PM,65,1,27,13.5,3,,,L,,,, VegPoint,,,,,,,,,,,POJU70,,
A391-90-47,7/6/2005 2:46:43 PM,66,1,28,14,1,,,X,,,, VegPoint,,,,,,,,,,,POTEN,,
A391-90-47,7/6/2005 2:46:43 PM,67,1,28,14,2,,,L,,,, VegPoint,,,,,,,,,,,PIMA,,
A391-90-47,7/6/2005 2:46:43 PM,68,1,28,14,3,,,L,,,, VegPoint,,,,,,,,,,,CACA4,,
A391-90-47,7/6/2005 2:46:43 PM,69,1,28,14,4,,,L,,,, VegPoint,,,,,,,,,,,POJU70,,
A391-90-47,7/6/2005 2:46:43 PM,70,1,29,14.5,1,,,L,,,, VegPoint,,,,,,,,,,,CACA4,,
A391-90-47,7/6/2005 2:46:43 PM,71,1,29,14.5,2,,,L,,,, VegPoint,,,,,,,,,,,PIMA,,
A391-90-47,7/6/2005 2:46:43 PM,72,1,29,14.5,3,,,X,,,, VegPoint,,,,,,,,,,,LTR,,
A391-90-47,7/6/2005 2:46:43 PM,73,1,30,15,1,,,L,,,, VegPoint,,,,,,,,,,,EPAN2,,
A391-90-47,7/6/2005 2:46:43 PM,74,1,30,15,2,,,L,,,, VegPoint,,,,,,,,,,,COCA13,,
A391-90-47,7/6/2005 2:46:43 PM,75,1,30,15,3,,,L,,,, VegPoint,,,,,,,,,,,VAUL,,
A391-90-47,7/6/2005 2:46:43 PM,76,1,30,15,4,,,X,,,, VegPoint,,,,,,,,,,,LTR,,
A391-90-47,7/6/2005 2:46:43 PM,77,1,30,15,5,,,L,,,, VegPoint,,,,,,,,,,,POJU70,,
A391-90-47,7/6/2005 2:46:43 PM,78,1,31,15.5,1,,,L,,,, VegPoint,,,,,,,,,,,BENA,,
A391-90-47,7/6/2005 2:46:43 PM,79,1,31,15.5,2,,,L,,,, VegPoint,,,,,,,,,,,CACA4,,
A391-90-47,7/6/2005 2:46:43 PM,80,1,31,15.5,3,,,L,,,, VegPoint,,,,,,,,,,,CHCA2,,
A391-90-47,7/6/2005 2:46:43 PM,81,1,31,15.5,4,,,L,,,, VegPoint,,,,,,,,,,,EQSY,,
A391-90-47,7/6/2005 2:46:43 PM,82,1,31,15.5,5,,,X,,,, VegPoint,,,,,,,,,,,LTR,,
A391-90-47,7/6/2005 2:46:43 PM,83,1,32,16,1,,,L,,,, VegPoint,,,,,,,,,,,BENA,,
A391-90-47,7/6/2005 2:46:43 PM,84,1,32,16,2,,,L,,,, VegPoint,,,,,,,,,,,VAUL,,
A391-90-47,7/6/2005 2:46:43 PM,85,1,32,16,3,,,L,,,, VegPoint,,,,,,,,,,,COCA13,,
A391-90-47,7/6/2005 2:46:43 PM,86,1,32,16,4,,,X,,,, VegPoint,,,,,,,,,,,LTR,,
A391-90-47,7/6/2005 2:46:43 PM,87,1,33,16.5,1,,,L,,,, VegPoint,,,,,,,,,,,BENA,,
A391-90-47,7/6/2005 2:46:43 PM,88,1,33,16.5,2,,,L,,,, VegPoint,,,,,,,,,,,CHCA2,,
A391-90-47,7/6/2005 2:46:43 PM,89,1,33,16.5,3,,,X,,,, VegPoint,,,,,,,,,,,DUFF,,
A391-90-47,7/6/2005 2:46:43 PM,90,1,34,17,1,,,L,,,, VegPoint,,,,,,,,,,,CHCA2,,
A391-90-47,7/6/2005 2:46:43 PM,91,1,34,17,2,,,X,,,, VegPoint,,,,,,,,,,,DUFF,,
A391-90-47,7/6/2005 2:46:43 PM,92,1,35,17.5,1,,,L,,,, VegPoint,,,,,,,,,,,CHCA2,,
A391-90-47,7/6/2005 2:46:43 PM,93,1,35,17.5,2,,,L,,,, VegPoint,,,,,,,,,,,CACA4,,
A391-90-47,7/6/2005 2:46:43 PM,94,1,35,17.5,3,,,X,,,, VegPoint,,,,,,,,,,,LTR,,
A391-90-47,7/6/2005 2:46:43 PM,95,1,36,18,1,,,L,,,, VegPoint,,,,,,,,,,,BENA,,
A391-90-47,7/6/2005 2:46:43 PM,96,1,36,18,2,,,L,,,, VegPoint,,,,,,,,,,,CACA4,,
A391-90-47,7/6/2005 2:46:43 PM,97,1,36,18,3,,,X,,,, VegPoint,,,,,,,,,,,LTR,,
A391-90-47,7/6/2005 2:46:43 PM,98,1,37,18.5,1,,,L,,,, VegPoint,,,,,,,,,,,BENA,,
A391-90-47,7/6/2005 2:46:43 PM,99,1,37,18.5,2,,,L,,,, VegPoint,,,,,,,,,,,CACA4,,
A391-90-47,7/6/2005 2:46:43 PM,100,1,37,18.5,3,,,L,,,, VegPoint,,,,,,,,,,,POJU70,,
A391-90-47,7/6/2005 2:46:43 PM,101,1,38,19,1,,,L,,,, VegPoint,,,,,,,,,,,BENA,,
A391-90-47,7/6/2005 2:46:43 PM,102,1,38,19,2,,,L,,,, VegPoint,,,,,,,,,,,CACA4,,
A391-90-47,7/6/2005 2:46:43 PM,103,1,38,19,3,,,L,,,, VegPoint,,,,,,,,,,,EPAN2,,
A391-90-47,7/6/2005 2:46:43 PM,104,1,38,19,4,,,X,,,, VegPoint,,,,,,,,,,,LTR,,
A391-90-47,7/6/2005 2:46:43 PM,105,1,39,19.5,1,,,L,,,, VegPoint,,,,,,,,,,,CACA4,,
A391-90-47,7/6/2005 2:46:43 PM,106,1,39,19.5,2,,,X,,,, VegPoint,,,,,,,,,,,LTR,,
A391-90-47,7/6/2005 2:46:43 PM,107,1,40,20,1,,,L,,,, VegPoint,,,,,,,,,,,CACA4,,
A391-90-47,7/6/2005 2:46:43 PM,108,1,40,20,2,,,X,,,, VegPoint,,,,,,,,,,,LTR,,
A391-90-47,7/6/2005 2:46:43 PM,109,1,41,20.5,1,,,L,,,, VegPoint,,,,,,,,,,,CACA4,,
A391-90-47,7/6/2005 2:46:43 PM,110,1,41,20.5,2,,,L,,,, VegPoint,,,,,,,,,,,EQSY,,
A391-90-47,7/6/2005 2:46:43 PM,111,1,41,20.5,3,,,X,,,, VegPoint,,,,,,,,,,,DUFF,,
A391-90-47,7/6/2005 2:46:43 PM,112,1,42,21,1,,,L,,,, VegPoint,,,,,,,,,,,CACA4,,
A391-90-47,7/6/2005 2:46:43 PM,113,1,42,21,2,,,L,,,, VegPoint,,,,,,,,,,,PIMA,,
A391-90-47,7/6/2005 2:46:43 PM,114,1,42,21,3,,,X,,,, VegPoint,,,,,,,,,,,LTR,,
A391-90-47,7/6/2005 2:46:43 PM,115,1,43,21.5,1,,,L,,,, VegPoint,,,,,,,,,,,BENA,,
A391-90-47,7/6/2005 2:46:43 PM,116,1,43,21.5,2,,,L,,,, VegPoint,,,,,,,,,,,CACA4,,
A391-90-47,7/6/2005 2:46:43 PM,117,1,43,21.5,3,,,L,,,, VegPoint,,,,,,,,,,,CEPU12,,
A391-90-47,7/6/2005 2:46:43 PM,118,1,44,22,1,,,L,,,, VegPoint,,,,,,,,,,,BENA,,
A391-90-47,7/6/2005 2:46:43 PM,119,1,44,22,2,,,L,,,, VegPoint,,,,,,,,,,,CACA4,,
A391-90-47,7/6/2005 2:46:43 PM,120,1,44,22,3,,,X,,,, VegPoint,,,,,,,,,,,LTR,,
A391-90-47,7/6/2005 2:46:43 PM,121,1,45,22.5,1,,,L,,,, VegPoint,,,,,,,,,,,BENA,,
A391-90-47,7/6/2005 2:46:43 PM,122,1,45,22.5,2,,,L,,,, VegPoint,,,,,,,,,,,VAUL,,
A391-90-47,7/6/2005 2:46:43 PM,123,1,45,22.5,3,,,X,,,, VegPoint,,,,,,,,,,,LTR,,
A391-90-47,7/6/2005 2:46:43 PM,124,1,46,23,1,,,L,,,, VegPoint,,,,,,,,,,,SAPU15,,
A391-90-47,7/6/2005 2:46:43 PM,125,1,46,23,2,,,L,,,, VegPoint,,,,,,,,,,,CACA4,,
A391-90-47,7/6/2005 2:46:43 PM,126,1,46,23,3,,,X,,,, VegPoint,,,,,,,,,,,LTR,,
A391-90-47,7/6/2005 2:46:43 PM,127,1,47,23.5,1,,,L,,,, VegPoint,,,,,,,,,,,CEPU12,,
A391-90-47,7/6/2005 2:46:43 PM,128,1,47,23.5,2,,,L,,,, VegPoint,,,,,,,,,,,CACA4,,
A391-90-47,7/6/2005 2:46:43 PM,129,1,47,23.5,3,,,X,,,, VegPoint,,,,,,,,,,,LTR,,
A391-90-47,7/6/2005 2:46:43 PM,130,1,48,24,1,,,L,,,, VegPoint,,,,,,,,,,,CEPU12,,
A391-90-47,7/6/2005 2:46:43 PM,131,1,48,24,2,,,L,,,, VegPoint,,,,,,,,,,,CACA4,,
A391-90-47,7/6/2005 2:46:43 PM,132,1,48,24,3,,,X,,,, VegPoint,,,,,,,,,,,LTR,,
A391-90-47,7/6/2005 2:46:43 PM,133,1,49,24.5,1,,,L,,,, VegPoint,,,,,,,,,,,SAPU15,,
A391-90-47,7/6/2005 2:46:43 PM,134,1,49,24.5,2,,,L,,,, VegPoint,,,,,,,,,,,CACA4,,
A391-90-47,7/6/2005 2:46:43 PM,135,1,49,24.5,3,,,L,,,, VegPoint,,,,,,,,,,,EQSY,,
A391-90-47,7/6/2005 2:46:43 PM,136,1,49,24.5,4,,,X,,,, VegPoint,,,,,,,,,,,LTR,,
A391-90-47,7/6/2005 2:46:43 PM,137,1,50,25,1,,,L,,,, VegPoint,,,,,,,,,,,BENA,,
A391-90-47,7/6/2005 2:46:43 PM,138,1,50,25,2,,,L,,,, VegPoint,,,,,,,,,,,CACA4,,
A391-90-47,7/6/2005 2:46:43 PM,139,1,50,25,3,,,X,,,, VegPoint,,,,,,,,,,,DUFF,,
A391-90-47,7/6/2005 2:46:43 PM,140,1,51,25.5,1,,,L,,,, VegPoint,,,,,,,,,,,CACA4,,
A391-90-47,7/6/2005 2:46:43 PM,141,1,51,25.5,2,,,X,,,, VegPoint,,,,,,,,,,,DUFF,,
A391-90-47,7/6/2005 2:46:43 PM,142,1,52,26,1,,,L,,,, VegPoint,,,,,,,,,,,CACA4,,
A391-90-47,7/6/2005 2:46:43 PM,143,1,52,26,2,,,L,,,, VegPoint,,,,,,,,,,,SAPU15,,
A391-90-47,7/6/2005 2:46:43 PM,144,1,52,26,3,,,X,,,, VegPoint,,,,,,,,,,,MUCK,,
A391-90-47,7/6/2005 2:46:43 PM,145,1,53,26.5,1,,,L,,,, VegPoint,,,,,,,,,,,SAPU15,,
A391-90-47,7/6/2005 2:46:43 PM,146,1,53,26.5,2,,,L,,,, VegPoint,,,,,,,,,,,CACA4,,
A391-90-47,7/6/2005 2:46:43 PM,147,1,53,26.5,3,,,X,,,, VegPoint,,,,,,,,,,,MUCK,,
A391-90-47,7/6/2005 2:46:43 PM,148,1,54,27,1,,,L,,,, VegPoint,,,,,,,,,,,BENA,,
A391-90-47,7/6/2005 2:46:43 PM,149,1,54,27,2,,,L,,,, VegPoint,,,,,,,,,,,CAREX,,
A391-90-47,7/6/2005 2:46:43 PM,150,1,54,27,3,,,X,,,, VegPoint,,,,,,,,,,,MUCK,,
A391-90-47,7/6/2005 2:46:43 PM,151,1,55,27.5,1,,,L,,,, VegPoint,,,,,,,,,,,CACA4,,
A391-90-47,7/6/2005 2:46:43 PM,152,1,55,27.5,2,,,X,,,, VegPoint,,,,,,,,,,,MUCK,,
A391-90-47,7/6/2005 2:46:43 PM,153,1,56,28,1,,,L,,,, VegPoint,,,,,,,,,,,CACA4,,
A391-90-47,7/6/2005 2:46:43 PM,154,1,56,28,2,,,X,,,, VegPoint,,,,,,,,,,,LTR,,
A391-90-47,7/6/2005 2:46:43 PM,155,1,57,28.5,1,,,L,,,, VegPoint,,,,,,,,,,,SAPU15,,
A391-90-47,7/6/2005 2:46:43 PM,156,1,57,28.5,2,,,L,,,, VegPoint,,,,,,,,,,,CACA4,,
A391-90-47,7/6/2005 2:46:43 PM,157,1,57,28.5,3,,,X,,,, VegPoint,,,,,,,,,,,LTR,,
A391-90-47,7/6/2005 2:46:43 PM,158,1,58,29,1,,,L,,,, VegPoint,,,,,,,,,,,CACA4,,
A391-90-47,7/6/2005 2:46:43 PM,159,1,58,29,2,,,X,,,, VegPoint,,,,,,,,,,,LTR,,
A391-90-47,7/6/2005 2:46:43 PM,160,1,59,29.5,1,,,L,,,, VegPoint,,,,,,,,,,,SAPU15,,
A391-90-47,7/6/2005 2:46:43 PM,161,1,59,29.5,2,,,X,,,, VegPoint,,,,,,,,,,,MUCK,,
A391-90-47,7/6/2005 2:46:43 PM,162,1,60,30,1,,,L,,,, VegPoint,,,,,,,,,,,SAPU15,,
A391-90-47,7/6/2005 2:46:43 PM,163,1,60,30,2,,,X,,,, VegPoint,,,,,,,,,,,MUCK,,
A391-90-47,7/19/2006 10:34:42 AM,,,,,,,,,,,,,1,30,60,0,,,,,,,,True,
A391-90-47,7/19/2006 10:34:42 AM,1,1,1,0.5,1,,,X,,,, VegPoint,,,,,,,,,,,POTEN,,
A391-90-47,7/19/2006 10:34:42 AM,2,1,2,1,1,,,L,,,, VegPoint,,,,,,,,,,,EPAN2,,
A391-90-47,7/19/2006 10:34:42 AM,3,1,2,1,2,,,L,,,, VegPoint,,,,,,,,,,,MAPO16,,
A391-90-47,7/19/2006 10:34:42 AM,4,1,2,1,3,,,L,,,, VegPoint,,,,,,,,,,,FMOSS,,
A391-90-47,7/19/2006 10:34:42 AM,5,1,3,1.5,1,,,X,,,, VegPoint,,,,,,,,,,,1HR,,
A391-90-47,7/19/2006 10:34:42 AM,6,1,3,1.5,2,,,X,,,, VegPoint,,,,,,,,,,,LTR,,
A391-90-47,7/19/2006 10:34:42 AM,7,1,3,1.5,3,,,L,,,, VegPoint,,,,,,,,,,,MAPO16,,
A391-90-47,7/19/2006 10:34:42 AM,8,1,4,2,1,,,X,,,, VegPoint,,,,,,,,,,,10HR,,
A391-90-47,7/19/2006 10:34:42 AM,9,1,4,2,2,,,X,,,, VegPoint,,,,,,,,,,,1HR,,
A391-90-47,7/19/2006 10:34:42 AM,10,1,4,2,3,,,X,,,, VegPoint,,,,,,,,,,,LTR,,
A391-90-47,7/19/2006 10:34:42 AM,11,1,4,2,4,,,X,,,, VegPoint,,,,,,,,,,,DUFF,,
A391-90-47,7/19/2006 10:34:42 AM,12,1,5,2.5,1,,,X,,,, VegPoint,,,,,,,,,,,LTR,,
A391-90-47,7/19/2006 10:34:42 AM,13,1,5,2.5,2,,,D,,,, VegPoint,,,,,,,,,,,MOSS,,
A391-90-47,7/19/2006 10:34:42 AM,14,1,6,3,1,,,D,,,, VegPoint,,,,,,,,,,,MOSS,,
A391-90-47,7/19/2006 10:34:42 AM,15,1,7,3.5,1,,,X,,,, VegPoint,,,,,,,,,,,LTR,,
A391-90-47,7/19/2006 10:34:42 AM,16,1,7,3.5,2,,,L,,,, VegPoint,,,,,,,,,,,MAPO16,,
A391-90-47,7/19/2006 10:34:42 AM,17,1,7,3.5,3,,,X,,,, VegPoint,,,,,,,,,,,DUFF,,
A391-90-47,7/19/2006 10:34:42 AM,18,1,8,4,1,,,L,,,, VegPoint,,,,,,,,,,,SAPS,,
A391-90-47,7/19/2006 10:34:42 AM,19,1,8,4,2,,,X,,,, VegPoint,,,,,,,,,,,LTR,,
A391-90-47,7/19/2006 10:34:42 AM,20,1,8,4,3,,,D,,,, VegPoint,,,,,,,,,,,MOSS,,
A391-90-47,7/19/2006 10:34:42 AM,21,1,9,4.5,1,,,X,,,, VegPoint,,,,,,,,,,,1HR,,
A391-90-47,7/19/2006 10:34:42 AM,22,1,9,4.5,2,,,D,,,, VegPoint,,,,,,,,,,,MOSS,,
A391-90-47,7/19/2006 10:34:42 AM,23,1,10,5,1,,,D,,,, VegPoint,,,,,,,,,,,PIMA,,
A391-90-47,7/19/2006 10:34:42 AM,24,1,10,5,2,,,X,,,, VegPoint,,,,,,,,,,,LTR,,
A391-90-47,7/19/2006 10:34:42 AM,25,1,10,5,2,,,X,,,, VegPoint,,,,,,,,,,,POTEN,,
A391-90-47,7/19/2006 10:34:42 AM,26,1,10,5,3,,,L,,,, VegPoint,,,,,,,,,,,EPAN2,,
A391-90-47,7/19/2006 10:34:42 AM,27,1,10,5,4,,,X,,,, VegPoint,,,,,,,,,,,LTR,,
A391-90-47,7/19/2006 10:34:42 AM,28,1,10,5,5,,,X,,,, VegPoint,,,,,,,,,,,DUFF,,
A391-90-47,7/19/2006 10:34:42 AM,29,1,11,5.5,1,,,D,,,, VegPoint,,,,,,,,,,,SABE2,,
A391-90-47,7/19/2006 10:34:42 AM,30,1,11,5.5,2,,,X,,,, VegPoint,,,,,,,,,,,DUFF,,
A391-90-47,7/19/2006 10:34:42 AM,31,1,12,6,1,,,L,,,, VegPoint,,,,,,,,,,,MAPO16,,
A391-90-47,7/19/2006 10:34:42 AM,32,1,13,6.5,1,,,L,,,, VegPoint,,,,,,,,,,,MAPO16,,
A391-90-47,7/19/2006 10:34:42 AM,33,1,14,7,1,,,X,,,, VegPoint,,,,,,,,,,,100HR,,
A391-90-47,7/19/2006 10:34:42 AM,34,1,14,7,2,,,X,,,, VegPoint,,,,,,,,,,,LTR,,
A391-90-47,7/19/2006 10:34:42 AM,35,1,15,7.5,1,,,X,,,, VegPoint,,,,,,,,,,,POTEN,,
A391-90-47,7/19/2006 10:34:42 AM,36,1,15,7.5,2,,,D,,,, VegPoint,,,,,,,,,,,MOSS,,
A391-90-47,7/19/2006 10:34:42 AM,37,1,16,8,1,,,X,,,, VegPoint,,,,,,,,,,,100HR,,
A391-90-47,7/19/2006 10:34:42 AM,38,1,16,8,2,,,L,,,, VegPoint,,,,,,,,,,,EPAN2,,
A391-90-47,7/19/2006 10:34:42 AM,39,1,16,8,3,,,X,,,, VegPoint,,,,,,,,,,,1HR,,
A391-90-47,7/19/2006 10:34:42 AM,40,1,16,8,4,,,L,,,, VegPoint,,,,,,,,,,,MAPO16,,
A391-90-47,7/19/2006 10:34:42 AM,41,1,17,8.5,1,,,L,,,, VegPoint,,,,,,,,,,,EPAN2,,
A391-90-47,7/19/2006 10:34:42 AM,42,1,17,8.5,2,,,D,,,, VegPoint,,,,,,,,,,,MAPO16,,
A391-90-47,7/19/2006 10:34:42 AM,43,1,18,9,1,,,L,,,, VegPoint,,,,,,,,,,,SABE2,,
A391-90-47,7/19/2006 10:34:42 AM,44,1,18,9,2,,,X,,,, VegPoint,,,,,,,,,,,POTEN,,
A391-90-47,7/19/2006 10:34:42 AM,45,1,18,9,3,,,X,,,, VegPoint,,,,,,,,,,,LTR,,
A391-90-47,7/19/2006 10:34:42 AM,46,1,19,9.5,1,,,X,,,, VegPoint,,,,,,,,,,,LTR,,
A391-90-47,7/19/2006 10:34:42 AM,47,1,19,9.5,2,,,X,,,, VegPoint,,,,,,,,,,,POTEN,,
A391-90-47,7/19/2006 10:34:42 AM,48,1,20,10,1,,,L,,,, VegPoint,,,,,,,,,,,SABE2,,
A391-90-47,7/19/2006 10:34:42 AM,49,1,20,10,2,,,L,,,, VegPoint,,,,,,,,,,,GRASS,,
A391-90-47,7/19/2006 10:34:42 AM,50,1,20,10,3,,,X,,,, VegPoint,,,,,,,,,,,LTR,,
A391-90-47,7/19/2006 10:34:42 AM,51,1,21,10.5,1,,,X,,,, VegPoint,,,,,,,,,,,POTEN,,
A391-90-47,7/19/2006 10:34:42 AM,52,1,21,10.5,2,,,X,,,, VegPoint,,,,,,,,,,,LTR,,
A391-90-47,7/19/2006 10:34:42 AM,53,1,22,11,1,,,L,,,, VegPoint,,,,,,,,,,,CACA4,,
A391-90-47,7/19/2006 10:34:42 AM,54,1,22,11,2,,,X,,,, VegPoint,,,,,,,,,,,LTR,,
A391-90-47,7/19/2006 10:34:42 AM,55,1,23,11.5,1,,,X,,,, VegPoint,,,,,,,,,,,POTEN,,
A391-90-47,7/19/2006 10:34:42 AM,56,1,23,11.5,2,,,L,,,, VegPoint,,,,,,,,,,,GRASS,,
A391-90-47,7/19/2006 10:34:42 AM,57,1,24,12,1,,,L,,,, VegPoint,,,,,,,,,,,GRASS,,
A391-90-47,7/19/2006 10:34:42 AM,58,1,24,12,2,,,X,,,, VegPoint,,,,,,,,,,,100HR,,
A391-90-47,7/19/2006 10:34:42 AM,59,1,24,12,3,,,X,,,, VegPoint,,,,,,,,,,,LTR,,
A391-90-47,7/19/2006 10:34:42 AM,60,1,25,12.5,1,,,X,,,, VegPoint,,,,,,,,,,,POTEN,,
A391-90-47,7/19/2006 10:34:42 AM,61,1,25,12.5,2,,,L,,,, VegPoint,,,,,,,,,,,EPAN2,,
A391-90-47,7/19/2006 10:34:42 AM,62,1,25,12.5,3,,,X,,,, VegPoint,,,,,,,,,,,LTR,,
A391-90-47,7/19/2006 10:34:42 AM,63,1,26,13,1,,,L,,,, VegPoint,,,,,,,,,,,CACA4,,
A391-90-47,7/19/2006 10:34:42 AM,64,1,26,13,2,,,X,,,, VegPoint,,,,,,,,,,,LTR,,
A391-90-47,7/19/2006 10:34:42 AM,65,1,26,13,3,,,L,,,, VegPoint,,,,,,,,,,,FMOSS,,
A391-90-47,7/19/2006 10:34:42 AM,66,1,26,13,4,,,L,,,, VegPoint,,,,,,,,,,,COCA13,,
A391-90-47,7/19/2006 10:34:42 AM,67,1,27,13.5,1,,,L,,,, VegPoint,,,,,,,,,,,CACA4,,
A391-90-47,7/19/2006 10:34:42 AM,68,1,27,13.5,2,,,L,,,, VegPoint,,,,,,,,,,,EQSY,,
A391-90-47,7/19/2006 10:34:42 AM,69,1,27,13.5,3,,,L,,,, VegPoint,,,,,,,,,,,COCA13,,
A391-90-47,7/19/2006 10:34:42 AM,70,1,27,13.5,4,,,X,,,, VegPoint,,,,,,,,,,,LTR,,
A391-90-47,7/19/2006 10:34:42 AM,71,1,28,14,1,,,D,,,, VegPoint,,,,,,,,,,,SABE2,,
A391-90-47,7/19/2006 10:34:42 AM,72,1,28,14,2,,,L,,,, VegPoint,,,,,,,,,,,EPAN2,,
A391-90-47,7/19/2006 10:34:42 AM,73,1,28,14,3,,,L,,,, VegPoint,,,,,,,,,,,COCA13,,
A391-90-47,7/19/2006 10:34:42 AM,74,1,28,14,4,,,X,,,, VegPoint,,,,,,,,,,,LTR,,
A391-90-47,7/19/2006 10:34:42 AM,75,1,29,14.5,1,,,D,,,, VegPoint,,,,,,,,,,,SABE2,,
A391-90-47,7/19/2006 10:34:42 AM,76,1,29,14.5,2,,,L,,,, VegPoint,,,,,,,,,,,ERVA4,,
A391-90-47,7/19/2006 10:34:42 AM,77,1,29,14.5,3,,,L,,,, VegPoint,,,,,,,,,,,EPAN2,,
A391-90-47,7/19/2006 10:34:42 AM,78,1,29,14.5,4,,,X,,,, VegPoint,,,,,,,,,,,LTR,,
A391-90-47,7/19/2006 10:34:42 AM,79,1,30,15,1,,,L,,,, VegPoint,,,,,,,,,,,EPAN2,,
A391-90-47,7/19/2006 10:34:42 AM,80,1,30,15,2,,,X,,,, VegPoint,,,,,,,,,,,100HR,,
A391-90-47,7/19/2006 10:34:42 AM,81,1,30,15,3,,,X,,,, VegPoint,,,,,,,,,,,LTR,,
A391-90-47,7/19/2006 10:34:42 AM,82,1,31,15.5,1,,,L,,,, VegPoint,,,,,,,,,,,ALNUS,,
A391-90-47,7/19/2006 10:34:42 AM,83,1,31,15.5,2,,,L,,,, VegPoint,,,,,,,,,,,COCA13,,
A391-90-47,7/19/2006 10:34:42 AM,84,1,31,15.5,3,,,X,,,, VegPoint,,,,,,,,,,,1HR,,
A391-90-47,7/19/2006 10:34:42 AM,85,1,31,15.5,4,,,X,,,, VegPoint,,,,,,,,,,,LTR,,
A391-90-47,7/19/2006 10:34:42 AM,86,1,32,16,1,,,L,,,, VegPoint,,,,,,,,,,,BENA,,
A391-90-47,7/19/2006 10:34:42 AM,87,1,32,16,2,,,L,,,, VegPoint,,,,,,,,,,,CACA4,,
A391-90-47,7/19/2006 10:34:42 AM,88,1,32,16,3,,,L,,,, VegPoint,,,,,,,,,,,CHCA2,,
A391-90-47,7/19/2006 10:34:42 AM,89,1,32,16,4,,,X,,,, VegPoint,,,,,,,,,,,LTR,,
